,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
613,2021-08-24,1629777600,90.1,75.9,81.0,101.8,75.9,85.5,75.7,84.7,0.002,100.0,8.33,['rain'],0.0,0.0,17.2,14.3,207.9,1015.5,58.8,9.7,167.4,14.4,7.0,,07:09:21,1629803361,20:08:59,1629850139,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325']",obs
614,2022-08-03,1659499200,92.9,73.7,82.0,101.1,73.7,85.3,72.3,74.4,0.034,100.0,16.67,['rain'],0.0,0.0,21.9,10.8,156.9,1016.3,29.4,9.7,169.9,14.7,7.0,75.0,06:37:08,1659523028,20:23:12,1659572592,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['1176W', '72310503858', 'KCUB', 'KMMT', '72310013883', '72310453867', 'KCAE']",obs
615,2021-08-04,1628049600,80.3,69.7,74.8,82.2,69.7,74.9,65.6,73.6,0.0,0.0,0.0,,0.0,0.0,,6.2,15.5,1016.0,95.7,9.9,116.2,10.0,4.0,,06:38:01,1628073481,20:22:04,1628122924,0.87,Overcast,Cloudy skies throughout the day.,cloudy,"['72310503858', 'KCUB', 'KMMT', 'F8929', '72310013883', '72310453867', 'KCAE']",obs
616,2021-08-14,1628913600,93.8,72.0,80.0,106.0,72.0,83.6,73.7,82.7,0.402,100.0,8.33,['rain'],0.0,0.0,30.0,13.0,218.5,1020.0,71.1,9.4,153.1,13.3,9.0,,06:32:47,1628937167,20:05:03,1628985903,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KLHZ', '72214103731', '72213103713', 'KJNX', '1327W', 'KRDU', '72306013722']",obs
617,2021-08-24,1629777600,92.5,73.6,82.6,97.8,73.6,85.5,71.1,70.6,0.0,0.0,0.0,,0.0,0.0,,6.1,74.9,1015.9,21.0,9.4,212.2,18.3,8.0,,07:06:02,1629803162,20:13:06,1629850386,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['KFTY', '0349W', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs
618,2021-08-05,1628136000,84.3,68.5,76.3,85.3,68.5,76.8,65.0,70.0,0.0,0.0,0.0,,0.0,0.0,20.8,8.4,67.7,1018.6,41.2,9.8,190.5,16.6,6.0,,06:52:36,1628160756,20:34:03,1628210043,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KFTY', '0349W', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs
619,2021-09-25,1632542400,76.5,51.8,63.2,76.5,51.8,63.2,52.2,72.0,0.0,0.0,0.0,,0.0,0.0,,8.2,319.6,1017.5,21.4,9.8,231.5,20.1,8.0,,07:00:16,1632567616,19:01:43,1632610903,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', 'F2053', '72401013740', 'KW96', 'KOFP', '72308493775']",obs
620,2022-09-24,1663992000,73.6,47.3,61.2,73.6,47.3,61.2,45.3,59.4,0.0,0.0,0.0,,0.0,0.0,9.6,8.5,195.2,1019.4,60.8,9.9,142.3,12.4,8.0,10.0,07:04:03,1664017443,19:08:32,1664060912,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KLHZ', '72214103731', '72213103713', 'KJNX', '1327W', 'KRDU', '72306013722']",obs
621,2020-09-06,1599364800,81.9,57.0,69.4,82.0,57.0,69.4,57.4,68.8,0.0,0.0,0.0,,0.0,0.0,13.4,7.0,94.3,1022.7,8.3,9.9,211.1,18.2,8.0,,06:44:34,1599389074,19:30:36,1599435036,0.65,Clear,Clear conditions throughout the day.,clear-day,"['KPTB', 'KRIC', 'KFCI', '72401493714', '72401013740', 'F0267', '72049800153', 'KW96', 'KOFP', '72308493775', '72028503734']",obs
622,2021-09-04,1630728000,80.1,57.8,68.6,80.9,57.8,68.6,59.1,74.3,0.0,0.0,0.0,,0.0,0.0,,8.9,259.9,1017.9,27.5,9.9,253.5,21.6,9.0,,06:42:42,1630752162,19:33:59,1630798439,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', 'F2053', '72401013740', 'KW96', 'KOFP', '72308493775']",obs
623,2023-09-04,1693800000,92.3,64.0,78.5,93.3,64.0,79.2,64.4,66.4,0.0,0.0,0.0,,0.0,0.0,8.1,8.4,290.2,1016.3,2.8,9.8,285.2,24.7,9.0,10.0,06:59:42,1693825182,19:46:19,1693871179,0.65,Clear,Clear conditions throughout the day.,clear-day,"['1176W', '72310503858', 'KCUB', 'KMMT', '72310013883', '72310453867', 'KCAE']",obs
624,2023-09-20,1695182400,82.7,59.7,70.4,81.9,59.7,70.2,57.3,66.7,0.0,0.0,0.0,,0.0,0.0,6.9,7.5,315.4,1021.1,57.9,9.7,149.7,12.7,8.0,10.0,06:55:40,1695207340,19:10:13,1695251413,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'F0267', 'KW96', 'KOFP', '72308493775']",obs
625,2020-09-02,1599019200,93.7,74.2,82.8,101.8,74.2,87.5,73.8,76.6,0.0,0.0,0.0,,0.0,0.0,16.1,9.6,289.9,1015.6,35.2,8.6,250.0,21.6,9.0,,07:14:35,1599045275,19:58:10,1599091090,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325']",obs
626,2021-10-31,1635652800,72.0,51.1,60.3,72.0,51.1,60.3,50.9,73.8,0.0,0.0,0.0,,0.0,0.0,18.3,11.2,269.1,1011.4,44.9,9.7,186.3,16.0,6.0,,07:43:03,1635680583,18:32:03,1635719523,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['RCHAM', '72310503858', 'KCUB', 'RCMLK', 'KMMT', '72310013883', 'RCHQ', '72310453867', 'KCAE']",obs
627,2020-10-18,1602993600,70.7,47.9,58.6,70.7,44.7,58.2,47.8,68.1,0.0,0.0,0.0,,0.0,0.0,,11.2,84.0,1025.1,23.1,9.9,147.8,12.7,6.0,,07:45:13,1603021513,18:59:28,1603061968,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KFTY', '0349W', 'F6303', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs
628,2020-10-04,1601784000,67.7,48.5,56.4,67.7,48.2,56.3,48.6,77.0,0.0,0.0,0.0,,0.0,0.0,,10.0,28.3,1021.5,50.8,9.6,152.9,13.2,6.0,,07:12:20,1601809940,18:53:19,1601851999,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KLHZ', '72214103731', '72213103713', 'KJNX', '1327W', 'KRDU', '72306013722']",obs
629,2023-10-31,1698724800,66.0,53.3,60.8,66.0,53.3,60.8,52.7,75.2,0.0,0.0,0.0,,0.0,0.0,21.9,10.1,16.1,1014.2,61.7,9.9,91.2,7.9,6.0,10.0,07:42:38,1698752558,18:32:32,1698791552,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['1176W', '72310503858', 'KCUB', 'KMMT', '72310013883', '72310453867', 'KCAE']",obs
630,2021-10-29,1635480000,71.7,57.5,63.5,71.7,57.5,63.5,60.6,90.8,1.57,100.0,75.0,['rain'],0.0,0.0,28.2,16.4,125.7,1000.9,92.5,7.1,77.3,6.8,5.0,,07:31:54,1635507114,18:14:26,1635545666,0.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KRIC', 'KFCI', 'F2053', '72401013740', 'KW96', 'KOFP', 'C7979', '72308493775', 'AS799']",obs
631,2020-10-31,1604120400,71.4,46.1,58.1,71.4,44.3,57.7,51.2,78.7,0.454,100.0,4.17,['rain'],0.0,0.0,,10.8,69.4,1023.8,33.1,9.7,113.0,9.5,5.0,,07:01:58,1604145718,17:55:10,1604184910,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['99999973802', 'KMXF', 'D3397', '72226513821', 'TT396', '72226013895', 'KMGM', 'BDAA1']",obs
632,2020-10-08,1602129600,87.1,73.8,78.6,95.7,73.8,80.5,74.0,86.3,0.149,100.0,25.0,['rain'],0.0,0.0,12.8,9.8,98.9,1016.7,65.0,9.6,111.1,9.5,6.0,,07:35:08,1602156908,19:13:24,1602198804,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325', '0434W']",obs
633,2021-10-18,1634529600,70.0,43.0,55.4,70.0,42.8,55.4,41.5,64.3,0.0,0.0,0.0,,0.0,0.0,18.0,8.4,289.5,1019.7,0.0,9.9,202.8,17.5,7.0,,07:24:01,1634556241,18:34:46,1634596486,0.43,Clear,Clear conditions throughout the day.,clear-day,"['KLHZ', '72214103731', '72213103713', 'KJNX', '1327W', 'KRDU', '72306013722']",obs
634,2019-11-19,1574139600,55.4,42.9,48.1,55.4,42.9,47.9,44.0,86.5,0.0,0.0,0.0,,0.0,0.0,,11.8,270.5,1011.2,73.3,5.4,73.4,6.6,4.0,,07:00:17,1574164817,17:18:29,1574201909,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['1176W', 'TT478', '72310503858', 'KCUB', 'KMMT', '72310013883', '72310453867', 'KCAE']",obs
635,2019-11-18,1574053200,46.2,41.1,43.8,46.2,36.0,41.4,40.0,86.7,0.201,100.0,37.5,['rain'],0.0,0.0,11.4,10.4,15.4,1010.3,95.2,7.2,55.1,4.8,3.0,,06:53:25,1574078005,17:05:39,1574114739,0.72,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['KLHZ', 'AN406', '72213103713', 'DKFN7', 'KJNX', '1327W', 'KRDU', '72306013722']",obs
636,2019-11-18,1574053200,70.0,47.0,56.9,70.0,47.0,56.9,44.2,67.9,0.0,0.0,0.0,,0.0,0.0,16.3,13.2,284.0,1010.9,52.0,9.5,172.0,14.7,7.0,,07:05:22,1574078722,17:38:53,1574116733,0.72,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '0381W', '72026853882', '1080W', '99999900325', '0434W']",obs
637,2023-11-16,1700110800,69.6,55.5,61.1,69.6,55.5,61.1,45.5,57.2,0.0,0.0,0.0,,0.0,0.0,23.0,12.1,79.1,1022.1,74.7,9.9,527.8,45.6,5.0,10.0,07:10:24,1700136624,17:33:57,1700174037,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['1066W', 'KFTY', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs
638,2020-11-19,1605762000,53.9,27.8,39.8,53.9,27.8,37.8,27.3,64.3,0.0,0.0,0.0,,0.0,0.0,20.8,12.5,196.8,1036.3,30.1,9.8,97.0,8.4,6.0,,06:54:15,1605786855,16:55:57,1605822957,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', '72401013740', 'F0267', 'KW96', 'PRGV2', 'KOFP', '72308493775']",obs
639,2020-12-02,1606885200,51.8,29.6,38.2,51.8,24.4,35.6,23.7,58.5,0.0,0.0,0.0,,0.0,0.0,18.3,9.0,281.8,1023.1,9.9,9.9,137.2,11.9,6.0,,07:07:35,1606910855,17:00:45,1606946445,0.58,Clear,Clear conditions throughout the day.,clear-day,"['KLHZ', '72214103731', '1328W', '72213103713', 'DKFN7', 'KJNX', '1327W', 'KRDU', '72306013722']",obs
640,2020-12-21,1608526800,54.5,42.4,46.1,54.5,39.9,44.1,41.2,84.4,0.0,0.0,0.0,,0.0,0.0,16.1,10.7,245.2,1013.1,62.6,6.6,86.3,7.4,5.0,,07:21:09,1608553269,17:04:53,1608588293,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KLHZ', 'AV021', '72214103731', '72213103713', 'DKFN7', 'KJNX', '1327W', 'KRDU', '72306013722']",obs
641,2020-12-21,1608526800,59.2,40.8,49.0,59.2,37.3,47.3,38.9,71.3,0.0,0.0,0.0,,0.0,0.0,20.8,11.1,268.2,1017.4,33.4,9.5,88.8,7.6,5.0,,07:38:48,1608554328,17:33:13,1608589993,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KFTY', '0349W', 'NNAG1', '72219013874', '0353W', 'KATL', '72219503888', '72219653863', 'KPDK']",obs
642,2023-12-30,1703916000,49.6,33.1,42.2,49.6,31.0,39.9,32.6,69.9,0.0,0.0,0.0,,0.0,0.0,11.4,8.7,315.8,1020.3,42.6,9.9,147.9,12.7,6.0,10.0,06:46:15,1703940375,16:49:18,1703976558,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['99999973802', 'KMXF', '72226513821', 'TT396', '72226013895', 'KMGM', 'K1A9']",obs
643,2022-12-18,1671339600,45.2,31.3,37.4,40.0,24.6,31.6,21.1,52.5,0.0,0.0,0.0,,0.0,0.0,21.8,15.0,307.8,1022.4,3.1,9.9,544.1,47.4,5.0,10.0,07:36:57,1671367017,17:31:37,1671402697,0.85,Clear,Clear conditions throughout the day.,clear-day,"['1066W', 'KFTY', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs
644,2022-12-22,1671685200,57.9,35.5,44.5,57.9,30.5,41.4,41.6,89.6,1.043,100.0,58.33,['rain'],0.0,0.0,38.1,21.9,93.1,1016.8,99.7,7.6,6.8,0.5,0.0,10.0,07:21:26,1671711686,16:55:28,1671746128,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['KRIC', 'KFCI', 'F2053', '72401013740', 'FAPV2', 'KW96', 'KOFP', '72308493775']",obs
645,2019-12-11,1576044000,55.8,38.7,44.7,55.8,32.2,40.6,29.6,59.0,0.029,100.0,8.33,['rain'],0.0,0.0,20.8,13.4,7.5,1030.3,11.1,9.9,133.3,11.3,6.0,,06:36:27,1576067787,16:40:20,1576104020,0.5,Rain,Clear conditions throughout the day with early morning rain.,rain,"['99999973802', 'KMXF', '72226513821', 'TT396', '72226013895', 'KMGM', 'K1A9', 'BDAA1']",obs
646,2021-12-04,1638594000,69.4,48.1,57.1,69.4,48.1,57.1,51.2,81.3,0.0,0.0,0.0,,0.0,0.0,,5.6,285.1,1019.2,37.6,9.1,78.9,6.9,4.0,,07:27:07,1638620827,17:28:41,1638656921,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KFTY', '0349W', 'NNAG1', '72219013874', '0353W', 'KATL', '72219503888', '72219653863', 'KPDK']",obs
647,2020-12-26,1608958800,40.4,20.6,29.6,36.4,15.1,25.0,13.6,51.8,0.0,0.0,0.0,,0.0,0.0,,9.2,262.8,1020.5,4.1,9.9,128.6,11.3,5.0,,07:23:16,1608985396,17:07:46,1609020466,0.39,Clear,Clear conditions throughout the day.,clear-day,"['KLHZ', 'AV021', '72214103731', '72213103713', 'F2887', 'KJNX', '1327W', 'KRDU', '72306013722']",obs
648,2022-12-16,1671166800,52.7,35.5,44.0,52.7,32.1,41.2,28.8,57.6,0.0,0.0,0.0,,0.0,0.0,24.7,15.6,266.7,1015.4,12.2,9.9,516.6,44.3,5.0,10.0,07:35:45,1671194145,17:30:51,1671229851,0.75,Clear,Clear conditions throughout the day.,clear-day,"['1066W', 'KFTY', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs
649,2020-12-03,1606971600,64.5,33.2,49.5,64.5,33.2,49.2,41.5,75.3,0.0,0.0,0.0,,0.0,0.0,,10.7,106.3,1024.3,51.3,9.9,90.0,7.7,5.0,,07:18:26,1606997906,17:35:51,1607034951,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '0344W', '72026853882', '1080W', '99999900325', '0434W']",obs
650,2023-03-05,1677999600,71.6,46.7,59.5,71.6,43.3,58.9,36.8,45.9,0.0,0.0,0.0,,0.0,0.0,18.3,10.9,154.7,1013.7,65.7,9.9,183.5,15.9,7.0,10.0,06:51:44,1678024304,18:28:21,1678066101,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72278903192', '72278403184', 'MADC', 'KSDL', 'KDVT', '72278023183', 'KPHX', 'AZM15', 'SRP32']",obs
651,2023-03-06,1678086000,72.8,51.9,61.9,72.8,51.9,61.9,36.6,42.0,0.0,0.0,0.0,,0.0,0.0,8.1,8.8,275.0,1015.3,83.6,9.9,178.7,15.3,7.0,10.0,06:50:28,1678110628,18:29:09,1678152549,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72278903192', '72278403184', 'MADC', 'KSDL', 'KDVT', '72278023183', 'KPHX', 'SRP41', 'AZM15']",obs
652,2022-04-10,1649570400,48.5,35.4,41.7,46.7,26.3,36.4,9.3,27.5,0.0,0.0,0.0,,0.0,0.0,23.9,18.5,320.7,1013.5,64.0,9.9,250.1,21.6,7.0,10.0,06:56:16,1649595376,20:02:02,1649642522,0.31,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['MTMET', 'QHW', '72572024127', 'WBB', 'KHIF', '72575524101', 'A0002804116', 'KSLC']",obs
653,2019-05-16,1557986400,78.7,52.9,65.4,78.7,52.9,65.4,38.3,38.3,0.009,100.0,4.17,['rain'],0.0,0.0,43.9,14.5,190.8,1004.7,52.1,9.9,131.5,11.4,6.0,,05:44:38,1558007078,20:08:36,1558058916,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KBKF', 'KDEN', '72469523036', 'KAPA', '72565003017', 'AT676', 'C7015', '72466693067', 'C9516']",obs
654,2020-05-10,1589094000,99.7,81.4,88.9,95.5,80.7,86.0,47.2,24.8,0.001,100.0,4.17,['rain'],0.0,0.0,29.6,13.3,86.3,1008.9,49.9,9.9,223.5,19.1,10.0,,05:31:21,1589113881,19:18:30,1589163510,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['MADC', '72278903192', '72278403184', 'KSDL', 'KDVT', '72278023183', 'KPHX']",obs
655,2020-05-01,1588316400,99.8,71.2,87.2,94.4,71.2,84.1,33.4,16.5,0.0,0.0,0.0,,0.0,0.0,19.5,15.2,274.3,1007.4,26.4,9.9,326.2,27.9,10.0,,05:39:26,1588336766,19:11:43,1588385503,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['MADC', '72278903192', '72278403184', 'KSDL', 'KDVT', '72278023183', 'KPHX']",obs
656,2021-05-21,1621576800,63.8,50.8,55.6,63.8,50.8,55.6,36.2,49.2,0.061,100.0,16.67,['rain'],0.0,0.0,23.0,16.0,30.5,1002.3,73.9,9.8,154.2,13.3,6.0,,06:04:56,1621598696,20:44:01,1621651441,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['MTMET', 'QHW', '72572024127', 'WBB', 'F7048', 'KHIF', '72575524101', 'A0002804116', 'KSLC']",obs
657,2020-05-11,1589176800,54.1,36.2,41.9,54.1,30.3,38.0,33.2,71.9,0.027,100.0,20.83,['rain'],0.0,0.0,27.7,19.3,341.9,1017.7,70.4,9.5,96.1,8.3,6.0,,05:48:39,1589197719,20:04:38,1589249078,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['KBKF', 'KDEN', '72469523036', 'KAPA', '72565003017', 'C7015', '72466693067', 'C9516']",obs
658,2020-05-09,1589004000,77.7,38.5,59.3,77.7,36.5,58.1,19.6,26.5,0.0,0.0,0.0,,0.0,0.0,33.3,22.6,170.1,1015.7,6.4,9.9,296.0,25.7,10.0,,06:03:13,1589025793,19:57:39,1589075859,0.58,Clear,Clear conditions throughout the day.,clear-day,"['72365623049', '99999903033', '72367723054', 'D2584', 'SFWN5', '72365493091', 'KSAF', 'KLAM']",obs
659,2021-05-01,1619848800,82.4,54.2,69.7,79.9,54.2,69.1,28.0,23.3,0.0,0.0,0.0,,0.0,0.0,29.8,14.6,184.1,1005.1,57.9,9.9,231.1,20.0,10.0,,06:00:05,1619870405,19:54:37,1619920477,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KDEN', 'KBKF', 'KAPA', '72469523036', '72565003017', 'C7015', '72466693067']",obs
660,2022-05-28,1653721200,100.7,77.0,89.6,95.0,77.0,86.0,23.5,9.6,0.0,0.0,0.0,,0.0,0.0,33.3,20.3,223.0,1003.2,68.4,9.9,339.4,29.2,10.0,10.0,05:20:52,1653740452,19:30:46,1653791446,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72278903192', '72278403184', 'KSDL', 'KDVT', '72278023183', 'KPHX', 'AZM15', 'SRP32']",obs
661,2023-05-29,1685343600,99.4,74.3,87.5,94.1,74.3,84.4,29.1,12.8,0.0,0.0,0.0,,0.0,0.0,32.2,18.9,267.1,1008.2,10.0,9.9,350.0,30.4,10.0,10.0,05:20:35,1685362835,19:31:15,1685413875,0.33,Clear,Clear conditions throughout the day.,clear-day,"['72278903192', '72278403184', 'KSDL', 'KDVT', '72278023183', 'KPHX', 'AZM15', 'SRP32']",obs
662,2020-05-07,1588834800,104.8,72.6,90.2,98.1,72.6,86.5,29.3,12.8,0.0,0.0,0.0,,0.0,0.0,24.2,13.3,251.1,1006.6,31.1,9.9,331.8,28.5,10.0,,05:33:52,1588854832,19:16:15,1588904175,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['MADC', '72278903192', '72278403184', 'KSDL', 'KDVT', '72278023183', 'KPHX']",obs
663,2021-05-21,1621580400,85.6,70.4,79.1,82.4,70.4,78.0,20.1,13.2,0.0,0.0,0.0,,0.0,0.0,33.3,22.2,278.3,1007.4,62.1,9.9,316.0,27.4,10.0,,05:24:01,1621599841,19:26:17,1621650377,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72278903192', '72278403184', 'MADC', 'KSDL', 'KDVT', '72278023183', 'KPHX']",obs
664,2019-05-16,1557986400,75.5,52.4,67.2,75.5,52.4,67.2,40.9,42.8,0.195,100.0,25.0,['rain'],0.0,0.0,47.2,26.8,155.9,1000.7,62.8,9.2,196.8,17.0,7.0,,06:09:35,1558008575,20:38:51,1558060731,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['MTMET', 'QHW', '72572024127', 'KHIF', '72575524101', 'A0002804116', '72057299999', 'KSLC']",obs
665,2022-05-29,1653807600,93.4,77.7,85.4,88.9,77.7,82.8,36.4,18.2,0.0,0.0,0.0,,0.0,0.0,29.8,17.1,250.9,999.5,14.4,9.5,338.0,29.3,10.0,10.0,05:20:29,1653826829,19:31:24,1653877884,0.98,Clear,Clear conditions throughout the day.,clear-day,"['72278903192', '72278403184', 'KSDL', 'KDVT', '72278023183', 'KPHX', 'AZM15', 'SRP32']",obs
666,2020-06-23,1592895600,107.7,83.2,96.3,100.9,80.6,91.4,32.4,11.4,0.0,0.0,0.0,,0.0,0.0,21.7,13.3,275.7,1007.1,27.4,9.9,338.3,29.1,10.0,,05:19:41,1592914781,19:41:43,1592966503,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['MADC', '72278903192', '72278403184', 'KSDL', 'KDVT', '72278023183', 'KPHX']",obs
667,2020-06-23,1592892000,81.2,59.9,71.4,80.0,59.9,71.3,44.7,40.9,0.0,0.0,0.0,,0.0,0.0,35.7,22.6,138.0,1012.6,5.0,9.9,215.5,18.6,9.0,,05:48:57,1592912937,20:23:20,1592965400,0.09,Clear,Clear conditions throughout the day.,clear-day,"['72365623049', '99999903033', '72367723054', 'D2584', '72365493091', 'KSAF', 'KLAM']",obs
668,2020-06-16,1592287200,79.4,57.5,65.9,79.4,57.5,65.9,43.5,46.0,0.012,100.0,4.17,['rain'],0.0,0.0,30.5,21.6,331.1,1006.7,59.7,9.9,281.4,24.2,10.0,,05:55:47,1592308547,21:01:12,1592362872,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['MTMET', 'QHW', '72572024127', 'UT23', 'F7048', 'KHIF', '72575524101', 'A0002804116', '72057299999', 'KSLC']",obs
669,2020-06-12,1591941600,94.8,68.7,82.7,90.0,68.7,80.4,33.8,18.7,0.0,0.0,0.0,,0.0,0.0,28.9,16.1,155.3,1010.8,41.5,9.9,410.9,35.3,10.0,,05:55:44,1591962944,20:59:38,1592017178,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['MTMET', 'QHW', '72572024127', 'WBB', 'UT23', 'F7048', 'KHIF', '72575524101', 'A0002804116', '72057299999', 'KSLC']",obs
670,2021-06-22,1624345200,108.8,87.6,97.6,104.5,86.5,94.8,50.6,21.8,0.0,0.0,0.0,,0.0,0.0,28.8,20.3,260.2,1006.6,56.5,9.9,273.8,23.4,9.0,,05:19:22,1624364362,19:41:33,1624416093,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72278903192', '72278403184', 'MADC', 'KSDL', 'KDVT', '72278023183', 'KPHX']",obs
671,2020-06-11,1591855200,90.7,60.6,75.7,86.5,60.6,74.1,33.8,24.4,0.0,0.0,0.0,,0.0,0.0,29.8,16.5,152.6,1017.2,20.6,9.9,422.5,36.4,10.0,,05:55:48,1591876548,20:59:10,1591930750,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['MTMET', 'QHW', '72572024127', 'WBB', 'F7048', 'UT23', 'KHIF', '72575524101', 'A0002804116', '72057299999', 'KSLC']",obs
672,2020-06-30,1593496800,70.9,51.1,59.9,70.9,51.1,59.9,43.7,58.3,0.082,100.0,37.5,['rain'],0.0,0.0,,12.5,28.7,1013.0,54.5,9.9,288.0,24.8,10.0,,05:59:52,1593518392,21:02:46,1593572566,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['MTMET', 'QHW', '72572024127', 'WBB', 'F7048', 'KHIF', '72575524101', 'A0002804116', '72057299999', 'KSLC']",obs
673,2020-06-15,1592204400,104.7,78.0,91.8,98.8,78.0,88.0,31.1,12.0,0.0,0.0,0.0,,0.0,0.0,17.4,13.9,164.7,1008.3,19.0,9.9,346.7,29.9,10.0,,05:18:12,1592223492,19:39:51,1592275191,0.82,Clear,Clear conditions throughout the day.,clear-day,"['MADC', '72278903192', '72278403184', 'KSDL', 'KDVT', '72278023183', 'KPHX']",obs
674,2019-06-28,1561701600,94.2,59.3,78.0,89.6,59.3,76.3,40.1,30.6,0.0,0.0,0.0,,0.0,0.0,38.9,16.2,176.8,1013.7,35.7,9.9,278.8,24.2,10.0,,05:34:22,1561721662,20:32:02,1561775522,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KBKF', 'KDEN', '72469523036', 'KAPA', '72565003017', 'C7015', '72466693067', 'C9516']",obs
675,2019-06-26,1561528800,90.7,65.0,79.4,86.5,65.0,77.5,37.4,25.1,0.0,0.0,0.0,,0.0,0.0,34.5,23.7,163.9,1006.7,36.1,9.9,441.3,37.8,10.0,,05:57:50,1561550270,21:02:56,1561604576,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['MTMET', 'QHW', '72572024127', 'WBB', 'UT23', 'KHIF', '72575524101', 'A0002804116', '72057299999', 'KSLC']",obs
